1.017999999999999981e-02,1.014999999999999930e-02,9.150000000000000147e-03,1.089999999999999997e-02,1.041000000000000085e-02,1.000999999999999980e-02,8.619999999999999191e-03,8.500000000000000611e-03
1.082999999999999935e-02,1.166000000000000023e-02,9.459999999999999659e-03,1.149000000000000021e-02,1.176999999999999921e-02,1.009000000000000001e-02,8.470000000000000098e-03,8.630000000000000518e-03
1.186000000000000075e-02,1.210999999999999924e-02,1.016000000000000063e-02,1.192999999999999963e-02,1.178000000000000054e-02,1.163999999999999931e-02,9.249999999999999542e-03,8.699999999999999400e-03
1.118000000000000070e-02,1.264999999999999979e-02,1.173000000000000084e-02,1.248999999999999937e-02,1.278999999999999929e-02,1.273999999999999959e-02,1.000000000000000021e-02,9.230000000000000357e-03
1.243999999999999967e-02,1.464000000000000024e-02,1.209000000000000005e-02,1.422000000000000000e-02,1.237000000000000079e-02,1.370000000000000037e-02,1.081999999999999976e-02,9.599999999999999159e-03
1.328999999999999973e-02,1.413999999999999979e-02,1.290999999999999960e-02,1.396999999999999978e-02,1.442000000000000053e-02,1.366999999999999986e-02,1.166999999999999982e-02,1.055999999999999994e-02
1.491999999999999924e-02,1.550999999999999948e-02,1.370999999999999996e-02,1.510000000000000057e-02,1.451000000000000033e-02,1.625000000000000056e-02,1.127000000000000050e-02,1.150999999999999940e-02
1.527000000000000059e-02,1.742000000000000146e-02,1.481000000000000025e-02,1.545999999999999978e-02,1.672999999999999834e-02,1.561000000000000061e-02,1.230999999999999976e-02,1.165000000000000063e-02
1.670999999999999916e-02,1.803000000000000089e-02,1.609000000000000014e-02,1.696999999999999897e-02,1.677999999999999978e-02,1.676000000000000059e-02,1.341999999999999964e-02,1.302000000000000032e-02
1.799999999999999864e-02,1.865999999999999950e-02,1.584999999999999951e-02,1.820000000000000090e-02,1.828000000000000111e-02,1.781999999999999904e-02,1.452999999999999951e-02,1.374000000000000048e-02
1.838000000000000050e-02,1.898999999999999994e-02,1.683000000000000121e-02,1.998000000000000123e-02,1.913000000000000117e-02,1.930000000000000118e-02,1.447000000000000022e-02,1.413000000000000020e-02
1.922000000000000097e-02,2.119000000000000050e-02,1.868999999999999828e-02,2.086999999999999966e-02,2.077999999999999986e-02,1.994999999999999898e-02,1.651000000000000037e-02,1.450000000000000074e-02
2.007000000000000103e-02,2.197999999999999954e-02,2.017000000000000043e-02,2.182999999999999871e-02,2.205000000000000016e-02,2.134000000000000133e-02,1.669999999999999957e-02,1.583999999999999991e-02
2.334999999999999923e-02,2.317999999999999922e-02,2.205000000000000016e-02,2.290000000000000022e-02,2.171999999999999972e-02,2.375999999999999987e-02,1.841999999999999887e-02,1.726000000000000104e-02
2.290000000000000022e-02,2.449000000000000135e-02,2.223999999999999935e-02,2.335999999999999882e-02,2.369999999999999885e-02,2.395999999999999866e-02,2.031000000000000166e-02,1.851999999999999827e-02
2.545999999999999999e-02,2.600999999999999840e-02,2.474000000000000157e-02,2.606999999999999942e-02,2.484000000000000097e-02,2.560000000000000123e-02,2.093000000000000069e-02,1.862000000000000113e-02
2.781000000000000139e-02,2.853999999999999940e-02,2.784000000000000016e-02,2.813999999999999835e-02,2.766000000000000056e-02,2.604000000000000065e-02,2.255000000000000060e-02,2.038999999999999840e-02
2.903999999999999984e-02,2.936000000000000068e-02,2.523999999999999855e-02,2.911000000000000046e-02,2.921999999999999945e-02,2.755000000000000157e-02,2.449000000000000135e-02,2.230999999999999997e-02
3.121000000000000163e-02,3.099000000000000019e-02,3.080000000000000099e-02,3.122000000000000122e-02,3.070000000000000159e-02,3.048000000000000015e-02,2.631999999999999965e-02,2.520000000000000018e-02
3.160000000000000309e-02,3.332000000000000239e-02,3.111999999999999836e-02,3.243999999999999662e-02,3.207999999999999741e-02,3.348999999999999894e-02,2.815000000000000141e-02,2.446999999999999870e-02
3.336999999999999689e-02,3.556999999999999745e-02,3.278999999999999970e-02,3.617999999999999688e-02,3.581000000000000155e-02,3.441999999999999921e-02,2.868000000000000063e-02,2.723000000000000073e-02
3.697000000000000286e-02,3.790999999999999925e-02,3.504999999999999782e-02,3.826000000000000234e-02,3.588000000000000217e-02,3.576000000000000012e-02,2.973999999999999908e-02,2.905999999999999903e-02
3.785000000000000170e-02,4.010999999999999982e-02,3.869000000000000217e-02,3.883999999999999952e-02,3.933999999999999997e-02,3.833999999999999908e-02,3.463000000000000106e-02,3.074999999999999956e-02
4.093999999999999723e-02,4.440999999999999809e-02,4.027000000000000024e-02,4.236999999999999794e-02,4.220999999999999752e-02,4.086000000000000049e-02,3.370000000000000079e-02,3.271999999999999909e-02
4.456000000000000238e-02,4.515999999999999875e-02,4.320999999999999841e-02,4.481999999999999873e-02,4.467999999999999750e-02,4.315999999999999698e-02,3.647999999999999854e-02,3.533000000000000029e-02
4.716999999999999665e-02,4.966000000000000275e-02,4.626000000000000251e-02,4.821999999999999897e-02,4.630000000000000088e-02,4.739000000000000157e-02,3.991999999999999715e-02,3.824000000000000316e-02
4.930999999999999966e-02,5.202999999999999986e-02,4.710000000000000298e-02,5.079000000000000181e-02,5.052000000000000240e-02,4.882000000000000228e-02,4.204000000000000098e-02,3.873999999999999666e-02
5.215999999999999803e-02,5.512000000000000233e-02,5.018000000000000238e-02,5.475000000000000006e-02,5.213999999999999885e-02,5.068000000000000282e-02,4.458999999999999769e-02,4.159000000000000197e-02
5.378000000000000141e-02,5.850000000000000339e-02,5.514999999999999764e-02,5.670000000000000040e-02,5.698000000000000287e-02,5.317999999999999811e-02,4.696000000000000174e-02,4.571000000000000063e-02
5.816999999999999948e-02,6.037000000000000005e-02,5.992999999999999716e-02,6.069000000000000089e-02,6.094000000000000111e-02,5.793999999999999845e-02,4.979999999999999705e-02,4.769000000000000322e-02
6.256000000000000449e-02,6.562999999999999390e-02,6.017999999999999738e-02,6.410000000000000420e-02,6.278999999999999859e-02,6.135000000000000175e-02,5.403000000000000164e-02,5.228000000000000008e-02
