3.778043357281395842e+00,3.741274343845103711e+00,3.745785286756662114e+00,3.760622036327668116e+00,3.765888456836091081e+00,3.758000223954297336e+00,3.753406321661353129e+00,3.747043554933084053e+00,3.750354265379477692e+00,3.756532032721327408e+00,3.752605278152652435e+00,3.752236131047302248e+00,3.754648679336500816e+00,3.754109877714901344e+00,3.749665975579836719e+00,3.750093717804275251e+00,3.752375547423516089e+00,3.750800552426390322e+00,3.753104105011622948e+00,3.754011241165665869e+00,3.756624926415113030e+00,3.756156680605965636e+00,3.758036711719581202e+00,3.759521354804758353e+00,3.759248719584129539e+00,3.759710568935382025e+00,3.762884398822098575e+00,3.764192304550568746e+00,3.761835374093779993e+00,3.763371304133116269e+00,3.764825436683165716e+00,3.765340421173176910e+00,3.762373923275661003e+00,3.763396646773905729e+00,3.762255444593188614e+00,3.763000716730433570e+00,3.762481049134031252e+00,3.763073462909531486e+00,3.762161016622725285e+00,3.763168051488056332e+00,3.761216996956029401e+00,3.761499908109402046e+00,3.762032964242561395e+00,3.761347052243635414e+00,3.762101102677911424e+00,3.761217179072913641e+00,3.761678067721783147e+00,3.760671560082787579e+00,3.761879628596354941e+00,3.760249059673051342e+00
4.073082140227461068e+00,4.030563512899290046e+00,4.026871130313681491e+00,4.005495603587195141e+00,4.017080351468721666e+00,3.997739666153353966e+00,4.000238726962543012e+00,3.996267908049305539e+00,4.002375643081962586e+00,4.005509047318790650e+00,3.999669587960445583e+00,4.001438955666786867e+00,4.006808178858334735e+00,4.007923685269999758e+00,4.006684554672375498e+00,4.003081823687647756e+00,4.004696388326455470e+00,4.006004030307980912e+00,4.008062711969015091e+00,4.008532623444790666e+00,4.008401989712284674e+00,4.007530728339363968e+00,4.007535101109399811e+00,4.006870994198671099e+00,4.006130074728400992e+00,4.005788349832001494e+00,4.006744911627884598e+00,4.007706223642274246e+00,4.008408863640426034e+00,4.006048849504749043e+00,4.005474281943843806e+00,4.004883259728547529e+00,4.003997821795747036e+00,4.002549189393712403e+00,4.000665027353891290e+00,4.000993342119765650e+00,4.000547228257515187e+00,4.000126386376560816e+00,3.999467375446315032e+00,4.000196384834840302e+00,3.999785114631278837e+00,4.000694910805413507e+00,4.000898978317389165e+00,4.001882186891237758e+00,4.002159669810150255e+00,4.002504283899837922e+00,4.002332226376353219e+00,4.002216965050259034e+00,4.001514415044103323e+00,4.001652541512711103e+00
